Date,Open,High,Low,Close,Adj Close,Volume
6/30/2022,224.51,229.46,218.86,224.47,224.47,"94,600,500"
6/29/2022,230.5,231.17,222.27,228.49,228.49,"82,897,200"
6/28/2022,244.48,249.97,232.34,232.66,232.66,"90,391,200"
6/27/2022,249.37,252.07,242.57,244.92,244.92,"89,178,300"
6/24/2022,237.47,246.07,236.09,245.71,245.71,"95,770,800"
6/23/2022,237.91,239.32,228.64,235.07,235.07,"104,202,600"
6/22/2022,234.5,246.83,233.83,236.09,236.09,"101,107,500"
6/21/2022,224.6,243.58,224.33,237.04,237.04,"122,793,000"
6/17/2022,213.43,220.97,213.2,216.76,216.76,"92,641,800"
6/16/2022,222.74,225.17,208.69,213.1,213.1,"107,390,700"
6/15/2022,220.92,235.66,218.15,233,233,"119,131,800"
6/14/2022,218.29,226.33,211.74,220.89,220.89,"97,988,700"
6/13/2022,223.17,226.63,214.68,215.74,215.74,"102,767,400"
6/10/2022,235.16,239.5,227.91,232.23,232.23,"97,536,600"
6/9/2022,249.34,255.55,239.33,239.71,239.71,"96,491,400"
6/8/2022,240.09,249.96,239.18,241.87,241.87,"76,210,500"
6/7/2022,234,240,230.09,238.89,238.89,"72,808,500"
6/6/2022,244.35,244.87,234.35,238.28,238.28,"84,204,600"
6/3/2022,243.23,247.8,233.42,234.52,234.52,"112,393,800"
6/2/2022,244.16,264.21,242.07,258.33,258.33,"93,473,100"
6/1/2022,251.72,257.33,243.64,246.79,246.79,"77,247,900"
5/31/2022,257.95,259.6,244.74,252.75,252.75,"101,914,500"
5/27/2022,241.08,253.27,240.18,253.21,253.21,"89,295,000"
5/26/2022,220.47,239.56,217.89,235.91,235.91,"106,003,200"
5/25/2022,207.95,223.11,207.67,219.6,219.6,"92,139,300"
5/24/2022,217.84,217.97,206.86,209.39,209.39,"89,092,500"
5/23/2022,218.34,226.65,212.69,224.97,224.97,"88,903,500"
5/20/2022,238,240.53,211,221.3,221.3,"144,973,200"
5/19/2022,235.67,244.67,231.37,236.47,236.47,"90,296,700"
5/18/2022,248.17,253.5,233.6,236.6,236.6,"87,811,800"
5/17/2022,249.12,254.83,242.95,253.87,253.87,"80,236,200"
5/16/2022,255.72,256.59,239.7,241.46,241.46,"86,098,500"
5/13/2022,257.83,262.45,250.52,256.53,256.53,"92,150,700"
5/12/2022,233.67,253.22,226.67,242.67,242.67,"140,313,000"
5/11/2022,265,269.92,242.4,244.67,244.67,"97,224,600"
5/10/2022,273.1,275.12,258.08,266.68,266.68,"84,401,700"
5/9/2022,278.82,281.88,260.38,262.37,262.37,"90,810,300"
5/6/2022,295.67,296,281.04,288.55,288.55,"72,903,000"
5/5/2022,313.01,315.2,285.9,291.09,291.09,"92,519,100"
5/4/2022,301.31,318.5,295.09,317.54,317.54,"81,643,800"
5/3/2022,301.06,308.03,296.2,303.08,303.08,"63,709,500"
5/2/2022,286.92,302.12,282.68,300.98,300.98,"75,781,500"
4/29/2022,300.75,311.47,290,290.25,290.25,"88,133,100"
4/28/2022,299.99,300,273.9,292.5,292.5,"124,948,500"
4/27/2022,299.53,306,292.45,293.84,293.84,"76,956,300"
4/26/2022,331.81,333.33,291.67,292.14,292.14,"136,133,700"
4/25/2022,326.32,336.21,325.1,332.67,332.67,"68,341,200"
4/22/2022,338.3,344.95,331.33,335.02,335.02,"69,696,600"
4/21/2022,358.24,364.07,332.14,336.26,336.26,"105,416,400"
4/20/2022,343.33,344.67,325.08,325.73,325.73,"70,711,200"
4/19/2022,335.02,344.98,331.78,342.72,342.72,"49,847,700"
4/18/2022,329.68,338.31,324.47,334.76,334.76,"51,715,200"
4/14/2022,333.1,337.57,327.4,328.33,328.33,"58,422,300"
4/13/2022,327.03,342.08,324.37,340.79,340.79,"55,121,100"
4/12/2022,332.55,340.4,325.53,328.98,328.98,"65,976,000"
4/11/2022,326.8,336.16,324.88,325.31,325.31,"59,357,100"
4/8/2022,347.74,349.48,340.81,341.83,341.83,"55,013,700"
4/7/2022,350.8,358.86,340.51,352.42,352.42,"79,447,200"
4/6/2022,357.82,359.67,342.57,348.59,348.59,"89,348,400"
4/5/2022,378.77,384.29,362.43,363.75,363.75,"80,075,100"
4/4/2022,363.13,383.3,357.51,381.82,381.82,"82,035,900"
4/1/2022,360.38,364.92,355.55,361.53,361.53,"54,263,100"
3/31/2022,364.86,367.71,358.88,359.2,359.2,"48,992,700"
3/30/2022,363.72,371.32,361.33,364.66,364.66,"59,865,000"
3/29/2022,369.33,371.59,357.7,366.52,366.52,"73,614,900"
3/28/2022,355.03,365.96,351.2,363.95,363.95,"102,506,100"
3/25/2022,336,340.6,332.44,336.88,336.88,"62,031,600"
3/24/2022,336.58,341.5,329.6,337.97,337.97,"68,920,800"
3/23/2022,326.65,346.9,325.47,333.04,333.04,"120,676,200"
3/22/2022,310,332.62,307.25,331.33,331.33,"105,868,500"
3/21/2022,304.99,314.28,302.36,307.05,307.05,"81,981,600"
3/18/2022,291.5,302.62,289.13,301.8,301.8,"100,414,200"
3/17/2022,277,291.67,275.24,290.53,290.53,"66,582,900"
3/16/2022,269.67,280.67,267.42,280.08,280.08,"84,028,800"
3/15/2022,258.42,268.52,252.19,267.3,267.3,"66,841,200"
3/14/2022,260.2,266.9,252.01,255.46,255.46,"71,152,200"
3/11/2022,280.07,281.27,264.59,265.12,265.12,"67,037,100"
3/10/2022,283.82,284.82,270.12,279.43,279.43,"58,648,500"
3/9/2022,279.83,286.85,277.34,286.32,286.32,"59,184,000"
3/8/2022,265.18,283.33,260.72,274.8,274.8,"80,399,100"
3/7/2022,285.43,288.71,268.19,268.19,268.19,"72,494,100"
3/4/2022,283.03,285.22,275.05,279.43,279.43,"66,999,600"
3/3/2022,292.92,295.48,277.53,279.76,279.76,"61,623,600"
3/2/2022,290.71,295.49,281.42,293.3,293.3,"74,643,300"
3/1/2022,289.89,296.63,284.59,288.12,288.12,"74,766,900"
2/28/2022,271.67,292.29,271.57,290.14,290.14,"99,006,900"
2/25/2022,269.74,273.17,260.8,269.96,269.96,"76,067,700"
2/24/2022,233.46,267.49,233.33,266.92,266.92,"135,322,200"
2/23/2022,276.81,278.43,253.52,254.68,254.68,"95,256,900"
2/22/2022,278.04,285.58,267.03,273.84,273.84,"83,288,100"
2/18/2022,295.33,295.62,279.2,285.66,285.66,"68,501,700"
2/17/2022,304.42,306.17,291.37,292.12,292.12,"55,178,400"
2/16/2022,304.68,308.81,300.4,307.8,307.8,"51,294,300"
2/15/2022,300,307.67,297.79,307.48,307.48,"57,286,200"
2/14/2022,287.19,299.63,284.38,291.92,291.92,"67,756,500"
2/11/2022,303.21,305.32,283.57,286.67,286.67,"79,645,800"
2/10/2022,302.79,314.6,298.9,301.52,301.52,"66,126,900"
2/9/2022,311.67,315.42,306.67,310.67,310.67,"52,259,400"
2/8/2022,301.84,308.76,298.27,307.33,307.33,"50,729,100"
2/7/2022,307.93,315.92,300.9,302.45,302.45,"60,994,500"
2/4/2022,299.07,312.17,293.72,307.77,307.77,"73,625,400"
2/3/2022,294,312.33,293.51,297.05,297.05,"78,855,600"
2/2/2022,309.39,310.5,296.47,301.89,301.89,"66,792,900"
2/1/2022,311.74,314.57,301.67,310.42,310.42,"73,138,200"
1/31/2022,290.9,312.66,287.35,312.24,312.24,"104,436,000"
1/28/2022,277.19,285.83,264,282.12,282.12,"134,789,100"
1/27/2022,311.12,311.8,276.33,276.37,276.37,"147,109,500"
1/26/2022,317.48,329.23,302,312.47,312.47,"104,867,400"
1/25/2022,304.73,317.09,301.07,306.13,306.13,"86,595,900"
1/24/2022,301.59,311.17,283.82,310,310,"151,565,700"
1/21/2022,332.11,334.85,313.5,314.63,314.63,"103,416,000"
1/20/2022,336.58,347.22,331.33,332.09,332.09,"70,488,600"
1/19/2022,347.24,351.56,331.67,331.88,331.88,"75,442,500"
1/18/2022,342.2,356.93,338.69,343.5,343.5,"66,743,400"
1/14/2022,339.96,350.67,337.79,349.87,349.87,"72,924,300"
1/13/2022,369.69,371.87,342.18,343.85,343.85,"97,209,900"
1/12/2022,359.62,371.61,357.53,368.74,368.74,"83,739,000"
1/11/2022,351.22,358.62,346.27,354.8,354.8,"66,063,300"
1/10/2022,333.33,353.03,326.67,352.71,352.71,"91,815,000"
1/7/2022,360.12,360.31,336.67,342.32,342.32,"84,164,700"
1/6/2022,359,362.67,340.17,354.9,354.9,"90,336,600"
1/5/2022,382.22,390.11,360.34,362.71,362.71,"80,119,800"
1/4/2022,396.52,402.67,374.35,383.2,383.2,"100,248,300"
1/3/2022,382.58,400.36,378.68,399.93,399.93,"103,931,400"
12/31/2021,357.81,360.67,351.53,352.26,352.26,"40,733,700"
12/30/2021,353.78,365.18,351.05,356.78,356.78,"47,040,900"
12/29/2021,366.21,368,354.71,362.06,362.06,"56,154,000"
12/28/2021,369.83,373,359.47,362.82,362.82,"60,324,000"
12/27/2021,357.89,372.33,356.91,364.65,364.65,"71,145,900"
12/23/2021,335.6,357.66,332.52,355.67,355.67,"92,713,200"
12/22/2021,321.89,338.55,319.02,336.29,336.29,"93,634,200"
12/21/2021,305.62,313.17,295.37,312.84,312.84,"71,517,900"
12/20/2021,303.57,307.23,297.8,299.98,299.98,"56,480,100"
12/17/2021,304.92,320.22,303.01,310.86,310.86,"100,437,300"
12/16/2021,331.5,331.66,307.28,308.97,308.97,"82,771,500"
12/15/2021,317.74,326.25,309.42,325.33,325.33,"75,169,200"
12/14/2021,315,322.14,310,319.5,319.5,"70,806,300"
12/13/2021,333.7,335,317.14,322.14,322.14,"78,595,500"
12/10/2021,336.25,340.33,327.51,339.01,339.01,"59,664,300"
12/9/2021,353.55,354.16,334.12,334.6,334.6,"59,438,400"
12/8/2021,350.9,357.46,344.33,356.32,356.32,"41,906,400"
12/7/2021,348.07,352.56,342.27,350.58,350.58,"56,084,700"
12/6/2021,333.84,340.55,316.83,336.34,336.34,"81,663,000"
12/3/2021,361.6,363.53,333.4,338.32,338.32,"92,322,000"
12/2/2021,366.35,371,352.22,361.53,361.53,"73,114,800"
12/1/2021,386.9,390.95,363.59,365,365,"68,450,400"
11/30/2021,381.46,389.33,372.67,381.59,381.59,"81,276,000"
11/29/2021,367,380.89,366.73,379,379,"58,393,500"
11/26/2021,366.49,369.59,360.33,360.64,360.64,"35,042,700"
11/24/2021,360.13,377.59,354,372,372,"67,680,600"
11/23/2021,389.17,393.5,354.23,369.68,369.68,"108,515,100"
11/22/2021,387.44,400.65,377.48,385.62,385.62,"99,217,500"
11/19/2021,366.29,379.57,364.23,379.02,379.02,"64,926,900"
11/18/2021,368.85,370.67,358.34,365.46,365.46,"62,696,700"
11/17/2021,354.5,373.21,351.83,363,363,"94,336,200"
11/16/2021,334.44,352.4,334.06,351.58,351.58,"79,627,200"
11/15/2021,339.21,343.99,326.2,337.8,337.8,"104,326,800"
11/12/2021,349.17,351.5,339.73,344.47,344.47,"76,719,300"
11/11/2021,367.59,368.32,351.56,354.5,354.5,"67,189,800"
11/10/2021,336.8,359.37,329.1,355.98,355.98,"128,408,100"
11/9/2021,391.2,391.5,337.17,341.17,341.17,"177,317,400"
11/8/2021,383.26,399,377.67,387.65,387.65,"100,337,100"
11/5/2021,409.33,413.29,402.67,407.36,407.36,"64,886,400"
11/4/2021,411.47,414.5,405.67,409.97,409.97,"76,192,200"
11/3/2021,392.44,405.13,384.21,404.62,404.62,"103,885,500"
11/2/2021,386.45,402.86,382,390.67,390.67,"128,213,400"
11/1/2021,381.67,403.25,372.89,402.86,402.86,"168,146,100"
10/29/2021,360.62,371.74,357.74,371.33,371.33,"89,755,200"
10/28/2021,356.1,360.33,351.4,359.01,359.01,"81,639,600"
10/27/2021,346.55,356.96,343.59,345.95,345.95,"115,579,500"
10/26/2021,341.56,364.98,333.81,339.48,339.48,"187,245,000"
10/25/2021,316.84,348.34,314.73,341.62,341.62,"188,556,300"
10/22/2021,298.5,303.33,296.99,303.23,303.23,"68,642,400"
10/21/2021,285.33,300,285.17,298,298,"94,444,500"
10/20/2021,288.45,289.83,285.79,288.6,288.6,"42,096,300"
10/19/2021,292.51,292.65,287.5,288.09,288.09,"52,143,300"
10/18/2021,283.93,291.75,283.82,290.04,290.04,"72,621,600"
10/15/2021,274.58,281.07,274.12,281.01,281.01,"56,773,800"
10/14/2021,271.83,273.42,271.12,272.77,272.77,"36,741,600"
10/13/2021,270.16,271.8,268.59,270.36,270.36,"42,360,300"
10/12/2021,266.98,270.77,265.52,268.57,268.57,"66,060,000"
10/11/2021,262.55,267.08,261.83,263.98,263.98,"42,600,900"
10/8/2021,265.4,265.46,260.3,261.83,261.83,"50,215,800"
10/7/2021,261.82,268.33,261.13,264.54,264.54,"57,587,400"
10/6/2021,258.73,262.22,257.74,260.92,260.92,"43,898,400"
10/5/2021,261.6,265.77,258.07,260.2,260.2,"55,297,800"
10/4/2021,265.5,268.99,258.71,260.51,260.51,"91,449,900"
10/1/2021,259.47,260.26,254.53,258.41,258.41,"51,094,200"
9/30/2021,260.33,263.04,258.33,258.49,258.49,"53,868,000"
9/29/2021,259.93,264.5,256.89,260.44,260.44,"62,828,700"
9/28/2021,262.4,265.21,255.39,259.19,259.19,"76,144,200"
9/27/2021,257.71,266.33,256.44,263.79,263.79,"84,212,100"
9/24/2021,248.63,258.27,248.19,258.13,258.13,"64,119,000"
9/23/2021,251.67,252.73,249.31,251.21,251.21,"35,842,500"
9/22/2021,247.84,251.22,246.37,250.65,250.65,"45,378,900"
9/21/2021,244.93,248.25,243.48,246.46,246.46,"48,992,100"
9/20/2021,244.85,247.33,239.54,243.39,243.39,"74,273,100"
9/17/2021,252.38,253.68,250,253.16,253.16,"84,612,600"
9/16/2021,250.94,252.97,249.2,252.33,252.33,"41,770,200"
9/15/2021,248.33,252.29,246.12,251.94,251.94,"46,073,100"
9/14/2021,247.52,251.49,245.47,248.16,248.16,"55,574,700"
9/13/2021,246.74,248.26,236.28,247.67,247.67,"68,857,500"
9/10/2021,253.2,254.2,244.84,245.42,245.42,"45,552,600"
9/9/2021,251.14,254.03,250.54,251.62,251.62,"42,233,100"
9/8/2021,253.86,254.82,246.92,251.29,251.29,"56,379,000"
9/7/2021,246.67,253.4,246.42,250.97,250.97,"60,119,400"
9/3/2021,244.08,244.67,241.4,244.52,244.52,"45,738,300"
9/2/2021,244.83,246.99,243.51,244.13,244.13,"38,331,900"
9/1/2021,244.69,247.33,243.76,244.7,244.7,"39,612,900"
8/31/2021,244.33,246.8,242.15,245.24,245.24,"62,566,200"
8/30/2021,238.24,243.67,237.58,243.64,243.64,"55,812,600"
8/27/2021,235,238.33,234.03,237.31,237.31,"41,501,400"
8/26/2021,236.1,238.47,232.54,233.72,233.72,"39,642,900"
8/25/2021,235.68,238.99,234.67,237.07,237.07,"37,936,800"
8/24/2021,236.89,238.41,234.21,236.16,236.16,"39,249,300"
8/23/2021,228.48,237.38,226.92,235.43,235.43,"60,794,700"
8/20/2021,227.62,230.71,224.57,226.75,226.75,"44,525,700"
8/19/2021,226.07,228.85,222.53,224.49,224.49,"42,940,500"
8/18/2021,223.25,231.92,223.12,229.66,229.66,"61,048,200"
8/17/2021,224.22,224.86,216.28,221.9,221.9,"71,163,900"
8/16/2021,235.02,236.5,225.47,228.72,228.72,"68,032,200"
8/13/2021,241.24,243.3,238.11,239.06,239.06,"50,194,500"
8/12/2021,235.45,240.93,233.13,240.75,240.75,"52,377,300"
8/11/2021,237.57,238.39,234.74,235.94,235.94,"29,401,800"
8/10/2021,238,238.86,233.96,236.66,236.66,"40,296,900"
8/9/2021,236.72,239.68,235.04,237.92,237.92,"44,145,900"
8/6/2021,237.3,238.78,232.54,233.03,233.03,"46,869,000"
8/5/2021,238.67,240.32,237.14,238.21,238.21,"38,758,800"
8/4/2021,237,241.63,236.31,236.97,236.97,"51,007,800"
8/3/2021,239.67,240.88,233.67,236.58,236.58,"64,860,900"
8/2/2021,233.33,242.31,232.8,236.56,236.56,"100,847,400"
7/30/2021,223.92,232.51,223,229.07,229.07,"88,969,200"
7/29/2021,216.6,227.9,216.27,225.78,225.78,"91,183,800"
7/28/2021,215.67,218.32,213.13,215.66,215.66,"48,019,800"
7/27/2021,221.13,222.17,209.08,214.93,214.93,"98,439,900"
7/26/2021,216.99,222.73,215.7,219.21,219.21,"76,009,800"
7/23/2021,215.45,216.27,212.43,214.46,214.46,"43,814,700"
7/22/2021,218.81,220.72,214.87,216.42,216.42,"45,317,100"
7/21/2021,219.87,221.62,216.76,218.43,218.43,"41,859,900"
7/20/2021,217.33,220.8,213.5,220.17,220.17,"46,461,300"
7/19/2021,209.96,215.73,207.1,215.41,215.41,"63,891,300"
7/16/2021,218.23,218.9,214.07,214.74,214.74,"49,113,000"
7/15/2021,219.46,222.05,212.63,216.87,216.87,"60,628,800"
7/14/2021,223.58,226.2,217.61,217.79,217.79,"64,923,600"
7/13/2021,228.77,231.09,222.1,222.85,222.85,"62,898,300"
7/12/2021,220.73,229.08,220.72,228.57,228.57,"77,781,000"
7/9/2021,217.73,219.64,214.9,218.98,218.98,"54,421,500"
7/8/2021,209.46,218.14,206.82,217.6,217.6,"68,319,900"
7/7/2021,221.42,221.9,212.77,214.88,214.88,"56,376,000"
7/6/2021,227.24,228,217.13,219.86,219.86,"69,853,500"
7/2/2021,226.33,233.33,224.42,226.3,226.3,"81,163,500"
7/1/2021,227.97,229.33,224.27,225.97,225.97,"55,903,500"
6/30/2021,226.59,230.94,226.05,226.57,226.57,"56,774,700"
6/29/2021,228.22,229.17,225.3,226.92,226.92,"52,143,900"
6/28/2021,223.88,231.57,223.44,229.57,229.57,"64,884,600"
6/25/2021,229.86,231.27,222.9,223.96,223.96,"97,490,100"
6/24/2021,225,232.54,222.54,226.61,226.61,"137,947,200"
6/23/2021,210.67,219.07,210.01,218.86,218.86,"93,297,600"
6/22/2021,206.08,209.52,205.17,207.9,207.9,"57,476,700"
6/21/2021,208.16,210.46,202.96,206.94,206.94,"74,438,100"
6/18/2021,204.46,209.45,203.93,207.77,207.77,"73,682,700"
6/17/2021,200.63,207.16,200.45,205.53,205.53,"68,104,200"
6/16/2021,199.18,202.83,197.83,201.62,201.62,"66,432,300"
6/15/2021,205.56,205.6,199.41,199.79,199.79,"53,292,300"
6/14/2021,204.08,208.5,203.06,205.9,205.9,"61,272,000"
6/11/2021,203.41,204.19,200.51,203.3,203.3,"48,615,900"
6/10/2021,201.29,205.53,200.17,203.37,203.37,"71,758,800"
6/9/2021,200.72,203.93,199.21,199.59,199.59,"49,753,800"
6/8/2021,207.67,207.7,198.5,201.2,201.2,"78,160,200"
6/7/2021,197.28,203.33,194.29,201.71,201.71,"67,631,100"
6/4/2021,193.24,200.2,192.4,199.68,199.68,"72,110,700"
6/3/2021,200.6,201.52,190.41,190.95,190.95,"90,335,700"
6/2/2021,206.71,207.79,199.71,201.71,201.71,"69,908,400"
6/1/2021,209.27,211.27,206.85,207.97,207.97,"54,254,700"
5/28/2021,209.5,211.86,207.46,208.41,208.41,"68,211,000"
